BusinessDate,Weekday,Hotel Name,Currency,Inncode,FacilityID,Revenue,Sold,Available,Occ,ADR,RevPAR,F&B Revenue,TotalRevenue
12/20/2023,Wednesday,Hampton Inn Denton,USD,DENMD,15671.0,"4,540.51",48,103,46.6,94.59,44.08,0,"4,631.54"
12/20/2023,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,758.08",69,107,64.49,97.94,63.16,0,"6,661.33"
12/20/2023,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,870.81",42,76,55.26,92.16,50.93,0,"3,878.81"
12/20/2023,Wednesday,Hampton Inn Elkton,USD,ABEMD,87722.0,"3,985.65",39,71,54.93,102.2,56.14,0,"4,065.60"
12/21/2023,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"2,756.58",25,99,25.25,110.26,27.84,0,"2,781.02"
12/21/2023,Thursday,Hampton Inn Denton,USD,DENMD,15671.0,"4,060.53",40,103,38.83,101.51,39.42,0,"4,129.38"
12/21/2023,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,978.82",50,107,46.73,99.58,46.53,0,"5,071.32"
12/21/2023,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,510.66",42,76,55.26,83.59,46.19,0,"3,679.11"
12/21/2023,Thursday,Hampton Inn Elkton,USD,ABEMD,87722.0,"3,891.56",38,71,53.52,102.41,54.81,0,"3,891.56"
12/22/2023,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,594.12",57,99,57.58,98.14,56.51,0,"5,602.61"
12/22/2023,Friday,Hampton Inn Denton,USD,DENMD,15671.0,"7,718.89",79,103,76.7,97.71,74.94,0,"7,895.82"
12/22/2023,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,857.93",50,107,46.73,97.16,45.4,0,"4,881.43"
12/22/2023,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,875.70",43,76,56.58,113.39,64.15,0,"4,995.15"
12/22/2023,Friday,Hampton Inn Elkton,USD,ABEMD,87722.0,"2,949.64",29,71,40.85,101.71,41.54,0,"2,959.54"
12/23/2023,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,884.45",41,99,41.41,94.74,39.24,0,"3,935.25"
12/23/2023,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"8,911.38",100,103,97.09,89.11,86.52,0,"9,046.16"
12/23/2023,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,563.26",37,107,34.58,96.3,33.3,0,"3,575.76"
12/23/2023,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,368.31",46,76,60.53,138.44,83.79,0,"6,413.36"
12/23/2023,Saturday,Hampton Inn Elkton,USD,ABEMD,87722.0,"2,600.85",27,71,38.03,96.33,36.63,0,"2,600.85"
12/24/2023,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"2,358.38",26,99,26.26,90.71,23.82,0,"2,361.21"
12/24/2023,Sunday,Hampton Inn Denton,USD,DENMD,15671.0,"7,412.12",77,103,74.76,96.26,71.96,0,"7,561.66"
12/24/2023,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,318.00",32,107,29.91,103.69,31.01,0,"3,399.00"
12/24/2023,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,655.63",50,76,65.79,113.11,74.42,0,"5,885.73"
12/24/2023,Sunday,Hampton Inn Elkton,USD,ABEMD,87722.0,"3,503.40",35,71,49.3,100.1,49.34,0,"3,503.40"
12/25/2023,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"2,738.91",27,99,27.27,101.44,27.67,0,"2,843.64"
12/25/2023,Monday,Hampton Inn Denton,USD,DENMD,15671.0,"7,757.57",83,103,80.58,93.46,75.32,0,"7,847.19"
12/25/2023,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,128.69",30,107,28.04,104.29,29.24,0,"3,135.19"
12/25/2023,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,186.17",40,76,52.63,104.65,55.08,0,"4,204.17"
12/25/2023,Monday,Hampton Inn Elkton,USD,ABEMD,87722.0,"3,780.07",41,71,57.75,92.2,53.24,0,"3,780.07"
12/26/2023,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,857.31",45,99,45.45,107.94,49.06,0,"4,863.20"
12/26/2023,Tuesday,Hampton Inn Denton,USD,DENMD,15671.0,"7,366.25",77,103,74.76,95.67,71.52,0,"7,554.48"
12/26/2023,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,022.95",39,107,36.45,103.15,37.6,0,"4,030.95"
12/26/2023,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,373.61",41,76,53.95,106.67,57.55,0,"4,507.61"
12/26/2023,Tuesday,Hampton Inn Elkton,USD,ABEMD,87722.0,"4,047.36",41,71,57.75,98.72,57.01,0,"4,047.36"
12/27/2023,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,209.83",48,99,48.48,108.54,52.62,300,"5,535.78"
12/27/2023,Wednesday,Hampton Inn Denton,USD,DENMD,15671.0,"7,078.54",78,103,75.73,90.75,68.72,0,"7,289.36"
12/27/2023,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,071.07",48,107,44.86,105.65,47.39,0,"5,222.07"
12/27/2023,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,165.19",47,76,61.84,109.9,67.96,0,"5,236.19"
12/27/2023,Wednesday,Hampton Inn Elkton,USD,ABEMD,87722.0,"4,481.80",45,71,63.38,99.6,63.12,0,"4,481.80"
12/28/2023,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,667.71",56,99,56.57,101.21,57.25,0,"5,809.08"
12/28/2023,Thursday,Hampton Inn Denton,USD,DENMD,15671.0,"7,535.22",80,103,77.67,94.19,73.16,0,"8,084.69"
12/28/2023,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,280.69",51,107,47.66,103.54,49.35,0,"5,367.69"
12/28/2023,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,535.25",43,76,56.58,105.47,59.67,0,"4,895.75"
12/28/2023,Thursday,Hampton Inn Elkton,USD,ABEMD,87722.0,"3,862.28",38,71,53.52,101.64,54.4,0,"3,937.28"
12/29/2023,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,441.35",44,99,44.44,100.94,44.86,0,"4,706.92"
12/29/2023,Friday,Hampton Inn Denton,USD,DENMD,15671.0,"8,209.49",86,103,83.5,95.46,79.7,0,"8,445.77"
12/29/2023,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,525.63",48,107,44.86,94.28,42.3,0,"4,569.13"
12/29/2023,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,026.38",50,76,65.79,120.53,79.29,0,"6,088.38"
12/29/2023,Friday,Hampton Inn Elkton,USD,ABEMD,87722.0,"3,347.94",30,71,42.25,111.6,47.15,0,"3,422.94"
12/30/2023,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,292.17",55,99,55.56,114.4,63.56,0,"6,813.66"
12/30/2023,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"10,377.16",90,103,87.38,115.3,100.75,0,"10,598.78"
12/30/2023,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,613.94",36,107,33.64,100.39,33.78,0,"3,696.94"
12/30/2023,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,122.95",46,76,60.53,133.11,80.57,0,"6,204.95"
12/30/2023,Saturday,Hampton Inn Elkton,USD,ABEMD,87722.0,"4,443.46",41,71,57.75,108.38,62.58,0,"4,518.46"
12/31/2023,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,088.21",39,99,39.39,104.83,41.3,0,"3,904.26"
12/31/2023,Sunday,Hampton Inn Denton,USD,DENMD,15671.0,"8,764.97",81,103,78.64,108.21,85.1,0,"8,894.19"
12/31/2023,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,817.97",30,107,28.04,93.93,26.34,0,"2,847.97"
12/31/2023,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,849.93",42,76,55.26,115.47,63.81,0,"4,970.43"
12/31/2023,Sunday,Hampton Inn Elkton,USD,ABEMD,87722.0,"3,774.43",38,71,53.52,99.33,53.16,0,"3,774.43"
1/1/2024,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,365.61",37,99,37.37,90.96,34.0,0,"3,387.30"
1/1/2024,Monday,Hampton Inn Denton,USD,DENMD,15671.0,"4,784.74",51,103,49.51,93.82,46.45,0,"5,059.55"
1/1/2024,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,647.15",47,107,43.93,98.88,43.43,0,"4,654.90"
1/1/2024,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,648.68",31,76,40.79,117.7,48.01,0,"3,656.18"
1/1/2024,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,276.39",26,71,36.62,87.55,32.06,0,"2,276.39"
1/2/2024,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,147.31",44,99,44.44,94.26,41.89,0,"4,271.42"
1/2/2024,Tuesday,Hampton Inn Denton,USD,DENMD,15671.0,"4,908.40",51,103,49.51,96.24,47.65,0,"4,858.17"
1/2/2024,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"7,492.50",76,107,71.03,98.59,70.02,0,"7,511.25"
1/2/2024,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,699.62",32,76,42.11,115.61,48.68,0,"3,701.12"
1/2/2024,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,010.92",29,71,40.85,103.82,42.41,0,"3,085.92"
1/3/2024,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,378.21",43,99,43.43,101.82,44.22,0,"4,384.22"
1/3/2024,Wednesday,Hampton Inn Denton,USD,DENMD,15671.0,"4,628.53",47,103,45.63,98.48,44.94,0,"4,686.06"
1/3/2024,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"8,447.48",86,107,80.37,98.23,78.95,0,"8,451.98"
1/3/2024,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,145.17",36,76,47.37,115.14,54.54,0,"4,098.17"
1/3/2024,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,685.43",30,71,42.25,89.51,37.82,0,"2,685.43"
1/4/2024,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,831.82",39,99,39.39,98.25,38.71,0,"3,849.14"
1/4/2024,Thursday,Hampton Inn Denton,USD,DENMD,15671.0,"5,265.01",56,103,54.37,94.02,51.12,0,"5,203.41"
1/4/2024,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,842.25",70,107,65.42,97.75,63.95,0,"6,846.50"
1/4/2024,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,755.55",32,76,42.11,117.36,49.42,0,"3,759.55"
1/4/2024,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,321.44",43,71,60.56,100.5,60.87,0,"4,521.44"
1/5/2024,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,718.30",61,99,61.62,142.92,88.06,0,"9,252.19"
1/5/2024,Friday,Hampton Inn Denton,USD,DENMD,15671.0,"6,107.01",65,103,63.11,93.95,59.29,0,"6,156.06"
1/5/2024,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,480.73",56,107,52.34,97.87,51.22,0,"5,498.23"
1/5/2024,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,816.13",36,76,47.37,133.78,63.37,0,"4,880.08"
1/5/2024,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,401.65",56,71,78.87,114.32,90.16,0,"6,401.65"
1/6/2024,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"10,920.13",78,99,78.79,140.0,110.3,0,"11,390.21"
1/6/2024,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"8,875.08",85,103,82.52,104.41,86.17,0,"8,911.87"
1/6/2024,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,854.82",41,107,38.32,94.02,36.03,0,"3,876.32"
1/6/2024,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"10,329.79",68,76,89.47,151.91,135.92,0,"10,350.74"
1/6/2024,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,167.15",38,71,53.52,109.66,58.69,0,"4,167.15"
1/7/2024,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,189.27",40,99,40.4,104.73,42.32,492.45,"4,752.45"
1/7/2024,Sunday,Hampton Inn Denton,USD,DENMD,15671.0,"5,929.97",59,103,57.28,100.51,57.57,0,"6,045.06"
1/7/2024,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,701.73",37,107,34.58,100.05,34.6,0,"3,717.73"
1/7/2024,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,006.84",38,76,50.0,105.44,52.72,0,"4,018.79"
1/7/2024,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"1,988.12",22,71,30.99,90.37,28.0,0,"2,238.12"
1/8/2024,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,272.96",70,99,70.71,103.9,73.46,0,"7,291.83"
1/8/2024,Monday,Hampton Inn Denton,USD,DENMD,15671.0,"5,237.45",49,103,47.57,106.89,50.85,0,"5,489.49"
1/8/2024,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,842.19",49,107,45.79,98.82,45.25,0,"4,978.94"
1/8/2024,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,040.09",49,76,64.47,123.27,79.47,0,"6,096.74"
1/8/2024,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,523.19",34,71,47.89,103.62,49.62,0,"3,528.14"
1/9/2024,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"9,836.57",87,99,87.88,113.06,99.36,0,"9,890.92"
1/9/2024,Tuesday,Hampton Inn Denton,USD,DENMD,15671.0,"7,385.61",75,103,72.82,98.47,71.7,0,"7,504.93"
1/9/2024,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,559.48",63,107,58.88,104.12,61.3,0,"6,812.98"
1/9/2024,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,647.10",50,76,65.79,112.94,74.3,0,"5,534.13"
1/9/2024,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,021.87",40,71,56.34,100.55,56.65,0,"4,021.87"
1/10/2024,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,878.68",72,99,72.73,109.43,79.58,0,"7,854.10"
1/10/2024,Wednesday,Hampton Inn Denton,USD,DENMD,15671.0,"6,319.62",63,103,61.17,100.31,61.36,0,"6,412.06"
1/10/2024,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,849.25",68,107,63.55,100.72,64.01,0,"6,882.25"
1/10/2024,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,645.47",63,76,82.89,121.36,100.6,0,"7,665.47"
1/10/2024,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,382.65",37,71,52.11,91.42,47.64,0,"3,382.65"
1/11/2024,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,225.56",61,99,61.62,102.06,62.88,0,"6,273.43"
1/11/2024,Thursday,Hampton Inn Denton,USD,DENMD,15671.0,"5,527.68",57,103,55.34,96.98,53.67,0,"5,576.73"
1/11/2024,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,031.59",50,107,46.73,100.63,47.02,0,"5,063.59"
1/11/2024,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,009.86",65,76,85.53,123.23,105.39,0,"8,124.36"
1/11/2024,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,558.10",35,71,49.3,101.66,50.11,0,"3,638.05"
1/12/2024,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,037.16",39,99,39.39,154.8,60.98,0,"6,467.09"
1/12/2024,Friday,Hampton Inn Denton,USD,DENMD,15671.0,"7,532.03",68,103,66.02,110.77,73.13,0,"7,699.95"
1/12/2024,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"7,282.10",72,107,67.29,101.14,68.06,0,"7,302.85"
1/12/2024,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,910.72",59,76,77.63,151.03,117.25,0,"9,138.08"
1/12/2024,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,058.67",39,71,54.93,104.07,57.16,0,"4,078.47"
1/13/2024,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"13,371.21",86,99,86.87,155.48,135.06,0,"13,541.48"
1/13/2024,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"9,612.97",83,103,80.58,115.82,93.33,0,"9,770.03"
1/13/2024,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,465.99",45,107,42.06,99.24,41.74,0,"4,485.99"
1/13/2024,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,710.69",64,76,84.21,151.73,127.77,0,"9,774.69"
1/13/2024,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,708.43",33,71,46.48,112.38,52.23,0,"3,708.43"
1/14/2024,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"11,455.24",84,99,84.85,136.37,115.71,0,"11,501.95"
1/14/2024,Sunday,Hampton Inn Denton,USD,DENMD,15671.0,"5,070.55",50,103,48.54,101.41,49.23,0,"5,219.17"
1/14/2024,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,495.50",49,107,45.79,91.74,42.01,0,"4,500.25"
1/14/2024,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,118.08",44,76,57.89,116.32,67.34,0,"5,529.08"
1/14/2024,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,041.12",29,71,40.85,104.87,42.83,0,"3,041.12"
1/15/2024,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,659.58",65,99,65.66,102.46,67.27,0,"6,691.55"
1/15/2024,Monday,Hampton Inn Denton,USD,DENMD,15671.0,"4,644.71",48,103,46.6,96.76,45.09,0,"4,713.58"
1/15/2024,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,284.26",63,107,58.88,99.75,58.73,0,"6,525.46"
1/15/2024,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,825.19",42,76,55.26,114.89,63.49,0,"4,724.19"
1/15/2024,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,066.93",39,71,54.93,104.28,57.28,0,"4,066.93"
1/16/2024,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,665.77",71,99,71.72,107.97,77.43,0,"7,741.00"
1/16/2024,Tuesday,Hampton Inn Denton,USD,DENMD,15671.0,"3,914.38",41,103,39.81,95.47,38.0,0,"3,970.98"
1/16/2024,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"7,715.65",80,107,74.77,96.45,72.11,0,"7,748.65"
1/16/2024,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,125.45",56,76,73.68,109.38,80.6,0,"6,138.95"
1/16/2024,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,219.19",40,71,56.34,105.48,59.43,0,"4,294.19"
1/17/2024,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,385.26",73,99,73.74,114.87,84.7,0,"8,470.17"
1/17/2024,Wednesday,Hampton Inn Denton,USD,DENMD,15671.0,"5,389.41",55,103,53.4,97.99,52.32,0,"5,435.63"
1/17/2024,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"8,068.46",82,107,76.64,98.4,75.41,0,"7,865.26"
1/17/2024,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,068.24",64,76,84.21,110.44,93.0,0,"7,186.69"
1/17/2024,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,153.09",42,71,59.15,98.88,58.49,0,"4,153.09"
1/18/2024,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,444.93",53,99,53.54,121.6,65.1,0,"6,537.85"
1/18/2024,Thursday,Hampton Inn Denton,USD,DENMD,15671.0,"6,069.96",64,103,62.14,94.84,58.93,0,"6,141.88"
1/18/2024,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"7,435.34",80,107,74.77,92.94,69.49,0,"7,488.59"
1/18/2024,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,108.37",66,76,86.84,107.7,93.53,0,"7,218.87"
1/18/2024,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,946.02",35,71,49.3,84.17,41.49,0,"3,025.97"
1/19/2024,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,652.44",54,99,54.55,123.19,67.2,650,"7,384.66"
1/19/2024,Friday,Hampton Inn Denton,USD,DENMD,15671.0,"5,846.65",62,103,60.19,94.3,56.76,0,"5,900.19"
1/19/2024,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,959.17",56,107,52.34,88.56,46.35,0,"4,996.17"
1/19/2024,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,989.52",66,76,86.84,136.2,118.28,0,"9,135.27"
1/19/2024,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,607.10",33,71,46.48,109.31,50.8,0,"3,607.10"
1/20/2024,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,533.43",64,99,64.65,133.33,86.2,0,"9,115.67"
1/20/2024,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"6,153.18",64,103,62.14,96.14,59.74,0,"5,958.68"
1/20/2024,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,939.88",47,107,43.93,83.83,36.82,50,"4,012.38"
1/20/2024,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"10,336.24",70,76,92.11,147.66,136.0,0,"10,355.74"
1/20/2024,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,031.30",28,71,39.44,108.26,42.69,0,"3,046.15"
1/21/2024,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"2,928.01",26,99,26.26,112.62,29.58,0,"2,950.66"
1/21/2024,Sunday,Hampton Inn Denton,USD,DENMD,15671.0,"4,387.72",48,103,46.6,91.41,42.6,0,"4,458.97"
1/21/2024,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,557.76",48,107,44.86,94.95,42.6,0,"4,587.26"
1/21/2024,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"4,107.42",35,76,46.05,117.35,54.05,0,"4,128.42"
1/21/2024,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,490.56",36,71,50.7,96.96,49.16,0,"3,490.56"
1/22/2024,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,703.34",70,99,70.71,110.05,77.81,0,"7,980.58"
1/22/2024,Monday,Hampton Inn Denton,USD,DENMD,15671.0,"5,331.46",56,103,54.37,95.2,51.76,0,"5,464.00"
1/22/2024,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"8,351.76",77,107,71.96,108.46,78.05,0,"8,630.79"
1/22/2024,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,432.61",62,76,81.58,119.88,97.8,0,"7,444.11"
1/22/2024,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,085.70",44,71,61.97,92.86,57.55,0,"4,085.70"
1/23/2024,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,996.46",84,99,84.85,107.1,90.87,200,"9,420.71"
1/23/2024,Tuesday,Hampton Inn Denton,USD,DENMD,15671.0,"5,829.14",60,103,58.25,97.15,56.59,0,"5,886.69"
1/23/2024,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"10,993.12",96,107,89.72,114.51,102.74,0,"11,113.49"
1/23/2024,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,546.95",68,76,89.47,110.98,99.3,0,"7,695.45"
1/23/2024,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,995.88",45,71,63.38,88.8,56.28,0,"3,995.88"
1/24/2024,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,317.39",66,99,66.67,110.87,73.91,0,"7,407.74"
1/24/2024,Wednesday,Hampton Inn Denton,USD,DENMD,15671.0,"1,855.15",44,103,42.72,42.16,18.01,0,"1,924.01"
1/24/2024,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"11,456.97",104,107,97.2,110.16,107.07,0,"11,510.97"
1/24/2024,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,241.41",70,76,92.11,117.73,108.44,0,"8,265.16"
1/24/2024,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,485.65",36,71,50.7,69.05,35.01,0,"2,735.65"
1/25/2024,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,464.55",50,99,50.51,109.29,55.2,0,"5,559.36"
1/25/2024,Thursday,Hampton Inn Denton,USD,DENMD,15671.0,"4,544.16",50,103,48.54,90.88,44.12,0,"4,634.48"
1/25/2024,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"7,722.44",70,107,65.42,110.32,72.17,150,"7,915.44"
1/25/2024,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,563.23",71,76,93.42,134.69,125.83,0,"9,638.18"
1/25/2024,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,528.31",30,71,42.25,84.28,35.61,0,"2,528.31"
1/26/2024,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"9,082.05",62,99,62.63,146.48,91.74,0,"9,121.44"
1/26/2024,Friday,Hampton Inn Denton,USD,DENMD,15671.0,"4,854.81",52,103,50.49,93.36,47.13,0,"4,894.43"
1/26/2024,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,171.40",48,107,44.86,107.74,48.33,0,"5,295.20"
1/26/2024,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"11,151.22",69,76,90.79,161.61,146.73,0,"11,206.72"
1/26/2024,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,988.62",31,71,43.66,96.41,42.09,0,"2,988.62"
1/27/2024,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"10,663.23",75,99,75.76,142.18,107.71,0,"10,851.03"
1/27/2024,Saturday,Hampton Inn Denton,USD,DENMD,15671.0,"5,790.78",61,103,59.22,94.93,56.22,0,"6,013.42"
1/27/2024,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,610.42",38,107,35.51,95.01,33.74,0,"3,615.42"
1/27/2024,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"11,862.27",69,76,90.79,171.92,156.08,0,"11,887.77"
1/27/2024,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,436.34",30,71,42.25,114.54,48.4,0,"3,436.34"
